Date,Actual_price,Forecasted_Price
2021-06-18 00:00:00,nan,10.37
2021-06-19 00:00:00,nan,12.39
2021-06-20 00:00:00,nan,12.39
2021-06-21 00:00:00,nan,10.36
2021-06-22 00:00:00,nan,10.36
2021-06-23 00:00:00,nan,10.34
2021-06-24 00:00:00,nan,10.36
2021-06-25 00:00:00,nan,10.35
2021-06-26 00:00:00,nan,12.36
2021-06-27 00:00:00,nan,12.36
2021-06-28 00:00:00,nan,10.33
2021-06-29 00:00:00,nan,10.33
2021-06-30 00:00:00,nan,10.32
2021-07-01 00:00:00,nan,10.34
2021-07-02 00:00:00,nan,10.34
2021-07-03 00:00:00,nan,12.35
2021-07-04 00:00:00,nan,12.35
2021-07-05 00:00:00,nan,10.34
2021-07-06 00:00:00,nan,10.34
2021-07-07 00:00:00,nan,10.34
2021-07-08 00:00:00,nan,10.37
2021-07-09 00:00:00,nan,10.37
2021-07-10 00:00:00,nan,12.4
2021-07-11 00:00:00,nan,12.4
2021-07-12 00:00:00,nan,10.38
2021-07-13 00:00:00,nan,10.39
2021-07-14 00:00:00,nan,10.39
2021-07-15 00:00:00,nan,10.42
2021-07-16 00:00:00,nan,10.42
2021-07-17 00:00:00,nan,12.45
2021-07-18 00:00:00,nan,12.46
2021-07-19 00:00:00,nan,10.43
2021-07-20 00:00:00,nan,10.43
2021-07-21 00:00:00,nan,10.42
2021-07-22 00:00:00,nan,10.45
2021-07-23 00:00:00,nan,10.44
2021-07-24 00:00:00,nan,12.47
2021-07-25 00:00:00,nan,12.46
2021-07-26 00:00:00,nan,10.42
2021-07-27 00:00:00,nan,10.42
2021-07-28 00:00:00,nan,10.4
2021-07-29 00:00:00,nan,10.42
2021-07-30 00:00:00,nan,10.4
2021-07-31 00:00:00,nan,12.42
2021-08-01 00:00:00,nan,12.41
2021-08-02 00:00:00,nan,10.38
2021-08-03 00:00:00,nan,10.37
2021-08-04 00:00:00,nan,10.35
2021-08-05 00:00:00,nan,10.37
2021-08-06 00:00:00,nan,10.36
2021-08-07 00:00:00,nan,12.37
2021-08-08 00:00:00,nan,12.37
2021-08-09 00:00:00,nan,10.35
2021-08-10 00:00:00,nan,10.35
2021-08-11 00:00:00,nan,10.34
2021-08-12 00:00:00,nan,10.37
2021-08-13 00:00:00,nan,10.36
2021-08-14 00:00:00,nan,12.39
2021-08-15 00:00:00,nan,12.4
2021-08-16 00:00:00,nan,10.38
2021-08-17 00:00:00,nan,10.39
2021-08-18 00:00:00,nan,10.39
2021-08-19 00:00:00,nan,10.43
2021-08-20 00:00:00,nan,10.43
2021-08-21 00:00:00,nan,12.48
2021-08-22 00:00:00,nan,12.5
2021-08-23 00:00:00,nan,10.47
2021-08-24 00:00:00,nan,10.48
2021-08-25 00:00:00,nan,10.49
2021-08-26 00:00:00,nan,10.53
2021-08-27 00:00:00,nan,10.54
2021-08-28 00:00:00,nan,12.61
2021-08-29 00:00:00,nan,12.63
2021-08-30 00:00:00,nan,10.58
2021-08-31 00:00:00,nan,10.59
2021-09-01 00:00:00,nan,10.59
2021-09-02 00:00:00,nan,10.63
2021-09-03 00:00:00,nan,10.63
2021-09-04 00:00:00,nan,12.71
2021-09-05 00:00:00,nan,12.72
2021-09-06 00:00:00,nan,10.65
2021-09-07 00:00:00,nan,10.66
2021-09-08 00:00:00,nan,10.65
2021-09-09 00:00:00,nan,10.68
2021-09-10 00:00:00,nan,10.67
2021-09-11 00:00:00,nan,12.75
2021-09-12 00:00:00,nan,12.76
2021-09-13 00:00:00,nan,10.67
2021-09-14 00:00:00,nan,10.67
2021-09-15 00:00:00,nan,10.65
2021-09-16 00:00:00,nan,10.68
2021-09-17 00:00:00,nan,10.66
2021-09-18 00:00:00,nan,12.73
2021-09-19 00:00:00,nan,12.73
2021-09-20 00:00:00,nan,10.64
2021-09-21 00:00:00,nan,10.64
2021-09-22 00:00:00,nan,10.62
2021-09-23 00:00:00,nan,10.64
2021-09-24 00:00:00,nan,10.63
2021-09-25 00:00:00,nan,12.69
2021-09-26 00:00:00,nan,12.68
2021-09-27 00:00:00,nan,10.61
2021-09-28 00:00:00,nan,10.61
2021-09-29 00:00:00,nan,10.6
2021-09-30 00:00:00,nan,10.62
2021-10-01 00:00:00,nan,10.62
2021-10-02 00:00:00,nan,12.69
2021-10-03 00:00:00,nan,12.69
2021-10-04 00:00:00,nan,10.63
2021-10-05 00:00:00,nan,10.64
2021-10-06 00:00:00,nan,10.64
2021-10-07 00:00:00,nan,10.67
2021-10-08 00:00:00,nan,10.68
2021-10-09 00:00:00,nan,12.78
2021-10-10 00:00:00,nan,12.79
2021-10-11 00:00:00,nan,10.72
2021-10-12 00:00:00,nan,10.74
2021-10-13 00:00:00,nan,10.75
2021-10-14 00:00:00,nan,10.79
2021-10-15 00:00:00,nan,10.81
2021-10-16 00:00:00,nan,12.93
2021-10-17 00:00:00,nan,12.96
2021-10-18 00:00:00,nan,10.86
2021-10-19 00:00:00,nan,10.88
2021-10-20 00:00:00,nan,10.89
2021-10-21 00:00:00,nan,10.93
2021-10-22 00:00:00,nan,10.94
2021-10-23 00:00:00,nan,13.08
2021-10-24 00:00:00,nan,13.1
2021-10-25 00:00:00,nan,10.97
2021-10-26 00:00:00,nan,10.98
2021-10-27 00:00:00,nan,10.97
2021-10-28 00:00:00,nan,11.01
2021-10-29 00:00:00,nan,11.0
2021-10-30 00:00:00,nan,13.14
2021-10-31 00:00:00,nan,13.15
2021-11-01 00:00:00,nan,11.0
2021-11-02 00:00:00,nan,10.99
2021-11-03 00:00:00,nan,10.98
2021-11-04 00:00:00,nan,11.0
2021-11-05 00:00:00,nan,10.99
2021-11-06 00:00:00,nan,13.12
2021-11-07 00:00:00,nan,13.12
2021-11-08 00:00:00,nan,10.97
2021-11-09 00:00:00,nan,10.96
2021-11-10 00:00:00,nan,10.95
2021-11-11 00:00:00,nan,10.98
2021-11-12 00:00:00,nan,10.97
2021-11-13 00:00:00,nan,13.1
2021-11-14 00:00:00,nan,13.11
2021-11-15 00:00:00,nan,10.97
2021-11-16 00:00:00,nan,10.98
2021-11-17 00:00:00,nan,10.97
2021-11-18 00:00:00,nan,11.01
2021-11-19 00:00:00,nan,11.01
2021-11-20 00:00:00,nan,13.18
2021-11-21 00:00:00,nan,13.2
2021-11-22 00:00:00,nan,11.06
2021-11-23 00:00:00,nan,11.07
2021-11-24 00:00:00,nan,11.08
2021-11-25 00:00:00,nan,11.13
2021-11-26 00:00:00,nan,11.14
2021-11-27 00:00:00,nan,13.34
2021-11-28 00:00:00,nan,13.36
2021-11-29 00:00:00,nan,11.2
2021-11-30 00:00:00,nan,11.22
2021-12-01 00:00:00,nan,11.23
2021-12-02 00:00:00,nan,11.27
2021-12-03 00:00:00,nan,11.28
2021-12-04 00:00:00,nan,13.49
2021-12-05 00:00:00,nan,13.51
2021-12-06 00:00:00,nan,11.32
2021-12-07 00:00:00,nan,11.33
2021-12-08 00:00:00,nan,11.33
2021-12-09 00:00:00,nan,11.36
2021-12-10 00:00:00,nan,11.36
2021-12-11 00:00:00,nan,13.58
2021-12-12 00:00:00,nan,13.59
2021-12-13 00:00:00,nan,11.38
2021-12-14 00:00:00,nan,11.38
2021-12-15 00:00:00,nan,11.38
2021-12-16 00:00:00,nan,11.41
2021-12-17 00:00:00,nan,11.41
2021-12-18 00:00:00,nan,13.64
2021-12-19 00:00:00,nan,13.65
2021-12-20 00:00:00,nan,11.42
2021-12-21 00:00:00,nan,11.43
2021-12-22 00:00:00,nan,11.43
2021-12-23 00:00:00,nan,11.47
2021-12-24 00:00:00,nan,11.48
2021-12-25 00:00:00,nan,13.73
2021-12-26 00:00:00,nan,13.75
2021-12-27 00:00:00,nan,11.52
2021-12-28 00:00:00,nan,11.54
2021-12-29 00:00:00,nan,11.55
2021-12-30 00:00:00,nan,11.6
2021-12-31 00:00:00,nan,11.61
2022-01-01 00:00:00,nan,13.89
2022-01-02 00:00:00,nan,13.91
2022-01-03 00:00:00,nan,11.66
2022-01-04 00:00:00,nan,11.68
2022-01-05 00:00:00,nan,11.68
2022-01-06 00:00:00,nan,11.73
2022-01-07 00:00:00,nan,11.73
2022-01-08 00:00:00,nan,14.03
2022-01-09 00:00:00,nan,14.05
2022-01-10 00:00:00,nan,11.76
2022-01-11 00:00:00,nan,11.77
2022-01-12 00:00:00,nan,11.76
2022-01-13 00:00:00,nan,11.79
2022-01-14 00:00:00,nan,11.78
2022-01-15 00:00:00,nan,14.07
2022-01-16 00:00:00,nan,14.07
2022-01-17 00:00:00,nan,11.77
2022-01-18 00:00:00,nan,11.77
2022-01-19 00:00:00,nan,11.75
2022-01-20 00:00:00,nan,11.77
2022-01-21 00:00:00,nan,11.76
2022-01-22 00:00:00,nan,14.04
2022-01-23 00:00:00,nan,14.04
2022-01-24 00:00:00,nan,11.74
2022-01-25 00:00:00,nan,11.74
2022-01-26 00:00:00,nan,11.73
2022-01-27 00:00:00,nan,11.77
2022-01-28 00:00:00,nan,11.76
2022-01-29 00:00:00,nan,14.06
2022-01-30 00:00:00,nan,14.08
2022-01-31 00:00:00,nan,11.79
2022-02-01 00:00:00,nan,11.81
2022-02-02 00:00:00,nan,11.81
2022-02-03 00:00:00,nan,11.86
2022-02-04 00:00:00,nan,11.87
2022-02-05 00:00:00,nan,14.21
2022-02-06 00:00:00,nan,14.24
2022-02-07 00:00:00,nan,11.94
2022-02-08 00:00:00,nan,11.96
2022-02-09 00:00:00,nan,11.97
2022-02-10 00:00:00,nan,12.03
2022-02-11 00:00:00,nan,12.04
2022-02-12 00:00:00,nan,14.4
2022-02-13 00:00:00,nan,14.43
2022-02-14 00:00:00,nan,12.08
2022-02-15 00:00:00,nan,12.09
2022-02-16 00:00:00,nan,12.09
2022-02-17 00:00:00,nan,12.12
2022-02-18 00:00:00,nan,12.11
2022-02-19 00:00:00,nan,14.47
2022-02-20 00:00:00,nan,14.46
2022-02-21 00:00:00,nan,12.08
2022-02-22 00:00:00,nan,12.07
2022-02-23 00:00:00,nan,12.04
2022-02-24 00:00:00,nan,12.05
2022-02-25 00:00:00,nan,12.01
2022-02-26 00:00:00,nan,14.32
2022-02-27 00:00:00,nan,14.29
2022-02-28 00:00:00,nan,11.93
2022-03-01 00:00:00,nan,11.9
2022-03-02 00:00:00,nan,11.86
2022-03-03 00:00:00,nan,11.86
2022-03-04 00:00:00,nan,11.82
2022-03-05 00:00:00,nan,14.09
2022-03-06 00:00:00,nan,14.06
2022-03-07 00:00:00,nan,11.74
2022-03-08 00:00:00,nan,11.72
2022-03-09 00:00:00,nan,11.69
2022-03-10 00:00:00,nan,11.7
2022-03-11 00:00:00,nan,11.68
2022-03-12 00:00:00,nan,13.94
2022-03-13 00:00:00,nan,13.93
2022-03-14 00:00:00,nan,11.65
2022-03-15 00:00:00,nan,11.65
2022-03-16 00:00:00,nan,11.64
2022-03-17 00:00:00,nan,11.67
2022-03-18 00:00:00,nan,11.66
2022-03-19 00:00:00,nan,13.93
2022-03-20 00:00:00,nan,13.94
2022-03-21 00:00:00,nan,11.67
2022-03-22 00:00:00,nan,11.67
2022-03-23 00:00:00,nan,11.66
2022-03-24 00:00:00,nan,11.69
2022-03-25 00:00:00,nan,11.68
2022-03-26 00:00:00,nan,13.95
2022-03-27 00:00:00,nan,13.94
2022-03-28 00:00:00,nan,11.65
2022-03-29 00:00:00,nan,11.64
2022-03-30 00:00:00,nan,11.61
2022-03-31 00:00:00,nan,11.62
2022-04-01 00:00:00,nan,11.59
2022-04-02 00:00:00,nan,13.82
2022-04-03 00:00:00,nan,13.79
2022-04-04 00:00:00,nan,11.5
2022-04-05 00:00:00,nan,11.47
2022-04-06 00:00:00,nan,11.42
2022-04-07 00:00:00,nan,11.42
2022-04-08 00:00:00,nan,11.37
2022-04-09 00:00:00,nan,13.54
2022-04-10 00:00:00,nan,13.49
2022-04-11 00:00:00,nan,11.25
2022-04-12 00:00:00,nan,11.21
2022-04-13 00:00:00,nan,11.16
2022-04-14 00:00:00,nan,11.15
2022-04-15 00:00:00,nan,11.11
2022-04-16 00:00:00,nan,13.23
2022-04-17 00:00:00,nan,13.19
2022-04-18 00:00:00,nan,11.01
2022-04-19 00:00:00,nan,10.98
2022-04-20 00:00:00,nan,10.95
2022-04-21 00:00:00,nan,10.95
2022-04-22 00:00:00,nan,10.93
2022-04-23 00:00:00,nan,13.03
2022-04-24 00:00:00,nan,13.02
2022-04-25 00:00:00,nan,10.88
2022-04-26 00:00:00,nan,10.87
2022-04-27 00:00:00,nan,10.85
2022-04-28 00:00:00,nan,10.87
2022-04-29 00:00:00,nan,10.85
2022-04-30 00:00:00,nan,12.96
2022-05-01 00:00:00,nan,12.95
2022-05-02 00:00:00,nan,10.83
2022-05-03 00:00:00,nan,10.82
2022-05-04 00:00:00,nan,10.81
2022-05-05 00:00:00,nan,10.83
2022-05-06 00:00:00,nan,10.81
2022-05-07 00:00:00,nan,12.91
2022-05-08 00:00:00,nan,12.9
2022-05-09 00:00:00,nan,10.79
2022-05-10 00:00:00,nan,10.78
2022-05-11 00:00:00,nan,10.76
2022-05-12 00:00:00,nan,10.77
2022-05-13 00:00:00,nan,10.76
2022-05-14 00:00:00,nan,12.84
2022-05-15 00:00:00,nan,12.83
2022-05-16 00:00:00,nan,10.72
2022-05-17 00:00:00,nan,10.72
2022-05-18 00:00:00,nan,10.7
2022-05-19 00:00:00,nan,10.72
2022-05-20 00:00:00,nan,10.7
2022-05-21 00:00:00,nan,12.78
2022-05-22 00:00:00,nan,12.78
2022-05-23 00:00:00,nan,10.69
2022-05-24 00:00:00,nan,10.69
2022-05-25 00:00:00,nan,10.68
2022-05-26 00:00:00,nan,10.71
2022-05-27 00:00:00,nan,10.71
2022-05-28 00:00:00,nan,12.81
2022-05-29 00:00:00,nan,12.82
2022-05-30 00:00:00,nan,10.73
2022-05-31 00:00:00,nan,10.75
2022-06-01 00:00:00,nan,10.75
2022-06-02 00:00:00,nan,10.79
2022-06-03 00:00:00,nan,10.8
2022-06-04 00:00:00,nan,12.92
2022-06-05 00:00:00,nan,12.94
2022-06-06 00:00:00,nan,10.84
2022-06-07 00:00:00,nan,10.85
2022-06-08 00:00:00,nan,10.86
2022-06-09 00:00:00,nan,10.9
2022-06-10 00:00:00,nan,10.9
2022-06-11 00:00:00,nan,13.03
2022-06-12 00:00:00,nan,13.05
2022-06-13 00:00:00,nan,10.92
2022-06-14 00:00:00,nan,10.93
2022-06-15 00:00:00,nan,10.92
2022-06-16 00:00:00,nan,10.95
2022-06-17 00:00:00,nan,10.94
2022-06-18 00:00:00,nan,13.08
2022-06-19 00:00:00,nan,13.07
2022-06-20 00:00:00,nan,10.94
2022-06-21 00:00:00,nan,10.93
2022-06-22 00:00:00,nan,10.92
2022-06-23 00:00:00,nan,10.94
2022-06-24 00:00:00,nan,10.93
2022-06-25 00:00:00,nan,13.05
2022-06-26 00:00:00,nan,13.04
2022-06-27 00:00:00,nan,10.91
2022-06-28 00:00:00,nan,10.9
2022-06-29 00:00:00,nan,10.89
2022-06-30 00:00:00,nan,10.92
2022-07-01 00:00:00,nan,10.91
2022-07-02 00:00:00,nan,13.03
2022-07-03 00:00:00,nan,13.03
2022-07-04 00:00:00,nan,10.9
2022-07-05 00:00:00,nan,10.91
2022-07-06 00:00:00,nan,10.9
2022-07-07 00:00:00,nan,10.93
2022-07-08 00:00:00,nan,10.93
2022-07-09 00:00:00,nan,13.07
2022-07-10 00:00:00,nan,13.08
2022-07-11 00:00:00,nan,10.95
2022-07-12 00:00:00,nan,10.96
2022-07-13 00:00:00,nan,10.95
2022-07-14 00:00:00,nan,10.99
2022-07-15 00:00:00,nan,10.99
2022-07-16 00:00:00,nan,13.13
2022-07-17 00:00:00,nan,13.14
2022-07-18 00:00:00,nan,11.0
2022-07-19 00:00:00,nan,11.0
2022-07-20 00:00:00,nan,10.99
2022-07-21 00:00:00,nan,11.02
2022-07-22 00:00:00,nan,11.01
2022-07-23 00:00:00,nan,13.16
2022-07-24 00:00:00,nan,13.15
2022-07-25 00:00:00,nan,11.0
2022-07-26 00:00:00,nan,11.0
2022-07-27 00:00:00,nan,10.98
2022-07-28 00:00:00,nan,11.0
2022-07-29 00:00:00,nan,10.99
2022-07-30 00:00:00,nan,13.12
2022-07-31 00:00:00,nan,13.11
2022-08-01 00:00:00,nan,10.96
2022-08-02 00:00:00,nan,10.95
2022-08-03 00:00:00,nan,10.93
2022-08-04 00:00:00,nan,10.95
2022-08-05 00:00:00,nan,10.94
2022-08-06 00:00:00,nan,13.06
2022-08-07 00:00:00,nan,13.06
2022-08-08 00:00:00,nan,10.92
2022-08-09 00:00:00,nan,10.92
2022-08-10 00:00:00,nan,10.91
2022-08-11 00:00:00,nan,10.93
2022-08-12 00:00:00,nan,10.93
2022-08-13 00:00:00,nan,13.06
2022-08-14 00:00:00,nan,13.07
2022-08-15 00:00:00,nan,10.94
2022-08-16 00:00:00,nan,10.95
2022-08-17 00:00:00,nan,10.95
2022-08-18 00:00:00,nan,10.99
2022-08-19 00:00:00,nan,10.99
2022-08-20 00:00:00,nan,13.15
2022-08-21 00:00:00,nan,13.16
2022-08-22 00:00:00,nan,11.03
2022-08-23 00:00:00,nan,11.04
2022-08-24 00:00:00,nan,11.05
2022-08-25 00:00:00,nan,11.09
2022-08-26 00:00:00,nan,11.1
2022-08-27 00:00:00,nan,13.28
2022-08-28 00:00:00,nan,13.3
2022-08-29 00:00:00,nan,11.14
2022-08-30 00:00:00,nan,11.16
2022-08-31 00:00:00,nan,11.16
2022-09-01 00:00:00,nan,11.2
2022-09-02 00:00:00,nan,11.2
2022-09-03 00:00:00,nan,13.4
2022-09-04 00:00:00,nan,13.41
2022-09-05 00:00:00,nan,11.23
2022-09-06 00:00:00,nan,11.24
2022-09-07 00:00:00,nan,11.23
2022-09-08 00:00:00,nan,11.27
2022-09-09 00:00:00,nan,11.26
2022-09-10 00:00:00,nan,13.46
2022-09-11 00:00:00,nan,13.46
2022-09-12 00:00:00,nan,11.26
2022-09-13 00:00:00,nan,11.26
2022-09-14 00:00:00,nan,11.25
2022-09-15 00:00:00,nan,11.27
2022-09-16 00:00:00,nan,11.26
2022-09-17 00:00:00,nan,13.44
2022-09-18 00:00:00,nan,13.44
2022-09-19 00:00:00,nan,11.23
2022-09-20 00:00:00,nan,11.23
2022-09-21 00:00:00,nan,11.21
2022-09-22 00:00:00,nan,11.23
2022-09-23 00:00:00,nan,11.22
2022-09-24 00:00:00,nan,13.4
2022-09-25 00:00:00,nan,13.39
2022-09-26 00:00:00,nan,11.2
2022-09-27 00:00:00,nan,11.19
2022-09-28 00:00:00,nan,11.18
2022-09-29 00:00:00,nan,11.21
2022-09-30 00:00:00,nan,11.2
2022-10-01 00:00:00,nan,13.38
2022-10-02 00:00:00,nan,13.39
2022-10-03 00:00:00,nan,11.2
2022-10-04 00:00:00,nan,11.21
2022-10-05 00:00:00,nan,11.21
2022-10-06 00:00:00,nan,11.25
2022-10-07 00:00:00,nan,11.25
2022-10-08 00:00:00,nan,13.46
2022-10-09 00:00:00,nan,13.48
2022-10-10 00:00:00,nan,11.29
2022-10-11 00:00:00,nan,11.31
2022-10-12 00:00:00,nan,11.32
2022-10-13 00:00:00,nan,11.36
2022-10-14 00:00:00,nan,11.38
2022-10-15 00:00:00,nan,13.62
2022-10-16 00:00:00,nan,13.64
2022-10-17 00:00:00,nan,11.43
2022-10-18 00:00:00,nan,11.45
2022-10-19 00:00:00,nan,11.46
2022-10-20 00:00:00,nan,11.51
2022-10-21 00:00:00,nan,11.52
2022-10-22 00:00:00,nan,13.78
2022-10-23 00:00:00,nan,13.8
2022-10-24 00:00:00,nan,11.56
2022-10-25 00:00:00,nan,11.57
2022-10-26 00:00:00,nan,11.57
2022-10-27 00:00:00,nan,11.61
2022-10-28 00:00:00,nan,11.6
2022-10-29 00:00:00,nan,13.87
2022-10-30 00:00:00,nan,13.87
2022-10-31 00:00:00,nan,11.6
2022-11-01 00:00:00,nan,11.6
2022-11-02 00:00:00,nan,11.59
2022-11-03 00:00:00,nan,11.61
2022-11-04 00:00:00,nan,11.6
2022-11-05 00:00:00,nan,13.85
2022-11-06 00:00:00,nan,13.85
2022-11-07 00:00:00,nan,11.58
2022-11-08 00:00:00,nan,11.57
2022-11-09 00:00:00,nan,11.56
2022-11-10 00:00:00,nan,11.58
2022-11-11 00:00:00,nan,11.57
2022-11-12 00:00:00,nan,13.82
2022-11-13 00:00:00,nan,13.83
2022-11-14 00:00:00,nan,11.57
2022-11-15 00:00:00,nan,11.57
2022-11-16 00:00:00,nan,11.57
2022-11-17 00:00:00,nan,11.61
2022-11-18 00:00:00,nan,11.61
2022-11-19 00:00:00,nan,13.88
2022-11-20 00:00:00,nan,13.9
2022-11-21 00:00:00,nan,11.64
2022-11-22 00:00:00,nan,11.66
2022-11-23 00:00:00,nan,11.67
2022-11-24 00:00:00,nan,11.72
2022-11-25 00:00:00,nan,11.73
2022-11-26 00:00:00,nan,14.04
2022-11-27 00:00:00,nan,14.06
2022-11-28 00:00:00,nan,11.79
2022-11-29 00:00:00,nan,11.81
2022-11-30 00:00:00,nan,11.82
2022-12-01 00:00:00,nan,11.87
2022-12-02 00:00:00,nan,11.88
2022-12-03 00:00:00,nan,14.21
2022-12-04 00:00:00,nan,14.23
2022-12-05 00:00:00,nan,11.92
2022-12-06 00:00:00,nan,11.94
2022-12-07 00:00:00,nan,11.94
2022-12-08 00:00:00,nan,11.98
2022-12-09 00:00:00,nan,11.98
2022-12-10 00:00:00,nan,14.32
2022-12-11 00:00:00,nan,14.33
2022-12-12 00:00:00,nan,12.0
2022-12-13 00:00:00,nan,12.0
2022-12-14 00:00:00,nan,12.0
2022-12-15 00:00:00,nan,12.03
2022-12-16 00:00:00,nan,12.03
2022-12-17 00:00:00,nan,14.38
2022-12-18 00:00:00,nan,14.39
2022-12-19 00:00:00,nan,12.04
2022-12-20 00:00:00,nan,12.05
2022-12-21 00:00:00,nan,12.05
2022-12-22 00:00:00,nan,12.09
2022-12-23 00:00:00,nan,12.09
2022-12-24 00:00:00,nan,14.47
2022-12-25 00:00:00,nan,14.48
2022-12-26 00:00:00,nan,12.13
2022-12-27 00:00:00,nan,12.15
2022-12-28 00:00:00,nan,12.16
2022-12-29 00:00:00,nan,12.21
2022-12-30 00:00:00,nan,12.22
2022-12-31 00:00:00,nan,14.62
2023-01-01 00:00:00,nan,14.65
2023-01-02 00:00:00,nan,12.28
2023-01-03 00:00:00,nan,12.3
2023-01-04 00:00:00,nan,12.31
2023-01-05 00:00:00,nan,12.35
2023-01-06 00:00:00,nan,12.36
2023-01-07 00:00:00,nan,14.79
2023-01-08 00:00:00,nan,14.8
2023-01-09 00:00:00,nan,12.4
2023-01-10 00:00:00,nan,12.41
2023-01-11 00:00:00,nan,12.4
2023-01-12 00:00:00,nan,12.44
2023-01-13 00:00:00,nan,12.43
2023-01-14 00:00:00,nan,14.85
2023-01-15 00:00:00,nan,14.85
2023-01-16 00:00:00,nan,12.42
2023-01-17 00:00:00,nan,12.42
2023-01-18 00:00:00,nan,12.4
2023-01-19 00:00:00,nan,12.43
2023-01-20 00:00:00,nan,12.41
2023-01-21 00:00:00,nan,14.82
2023-01-22 00:00:00,nan,14.82
2023-01-23 00:00:00,nan,12.39
2023-01-24 00:00:00,nan,12.39
2023-01-25 00:00:00,nan,12.38
2023-01-26 00:00:00,nan,12.41
2023-01-27 00:00:00,nan,12.4
2023-01-28 00:00:00,nan,14.83
2023-01-29 00:00:00,nan,14.84
2023-01-30 00:00:00,nan,12.42
2023-01-31 00:00:00,nan,12.44
2023-02-01 00:00:00,nan,12.44
2023-02-02 00:00:00,nan,12.49
2023-02-03 00:00:00,nan,12.5
2023-02-04 00:00:00,nan,14.96
2023-02-05 00:00:00,nan,14.99
2023-02-06 00:00:00,nan,12.56
2023-02-07 00:00:00,nan,12.59
2023-02-08 00:00:00,nan,12.6
2023-02-09 00:00:00,nan,12.66
2023-02-10 00:00:00,nan,12.67
2023-02-11 00:00:00,nan,15.17
2023-02-12 00:00:00,nan,15.19
2023-02-13 00:00:00,nan,12.73
2023-02-14 00:00:00,nan,12.75
2023-02-15 00:00:00,nan,12.75
2023-02-16 00:00:00,nan,12.78
2023-02-17 00:00:00,nan,12.78
2023-02-18 00:00:00,nan,15.27
2023-02-19 00:00:00,nan,15.27
2023-02-20 00:00:00,nan,12.76
2023-02-21 00:00:00,nan,12.75
2023-02-22 00:00:00,nan,12.73
2023-02-23 00:00:00,nan,12.74
2023-02-24 00:00:00,nan,12.71
2023-02-25 00:00:00,nan,15.15
2023-02-26 00:00:00,nan,15.12
2023-02-27 00:00:00,nan,12.62
2023-02-28 00:00:00,nan,12.59
2023-03-01 00:00:00,nan,12.55
2023-03-02 00:00:00,nan,12.55
2023-03-03 00:00:00,nan,12.51
2023-03-04 00:00:00,nan,14.91
2023-03-05 00:00:00,nan,14.87
2023-03-06 00:00:00,nan,12.42
2023-03-07 00:00:00,nan,12.39
2023-03-08 00:00:00,nan,12.36
2023-03-09 00:00:00,nan,12.37
2023-03-10 00:00:00,nan,12.34
2023-03-11 00:00:00,nan,14.73
2023-03-12 00:00:00,nan,14.71
2023-03-13 00:00:00,nan,12.3
2023-03-14 00:00:00,nan,12.3
2023-03-15 00:00:00,nan,12.28
2023-03-16 00:00:00,nan,12.31
2023-03-17 00:00:00,nan,12.3
2023-03-18 00:00:00,nan,14.7
2023-03-19 00:00:00,nan,14.7
2023-03-20 00:00:00,nan,12.3
2023-03-21 00:00:00,nan,12.31
2023-03-22 00:00:00,nan,12.3
2023-03-23 00:00:00,nan,12.33
2023-03-24 00:00:00,nan,12.32
2023-03-25 00:00:00,nan,14.72
2023-03-26 00:00:00,nan,14.72
2023-03-27 00:00:00,nan,12.31
2023-03-28 00:00:00,nan,12.3
2023-03-29 00:00:00,nan,12.27
2023-03-30 00:00:00,nan,12.29
2023-03-31 00:00:00,nan,12.26
2023-04-01 00:00:00,nan,14.62
2023-04-02 00:00:00,nan,14.59
2023-04-03 00:00:00,nan,12.18
2023-04-04 00:00:00,nan,12.15
2023-04-05 00:00:00,nan,12.1
2023-04-06 00:00:00,nan,12.09
2023-04-07 00:00:00,nan,12.05
2023-04-08 00:00:00,nan,14.34
2023-04-09 00:00:00,nan,14.3
2023-04-10 00:00:00,nan,11.92
2023-04-11 00:00:00,nan,11.88
2023-04-12 00:00:00,nan,11.82
2023-04-13 00:00:00,nan,11.81
2023-04-14 00:00:00,nan,11.76
2023-04-15 00:00:00,nan,14.01
2023-04-16 00:00:00,nan,13.97
2023-04-17 00:00:00,nan,11.65
2023-04-18 00:00:00,nan,11.62
2023-04-19 00:00:00,nan,11.58
2023-04-20 00:00:00,nan,11.59
2023-04-21 00:00:00,nan,11.55
2023-04-22 00:00:00,nan,13.78
2023-04-23 00:00:00,nan,13.76
2023-04-24 00:00:00,nan,11.49
2023-04-25 00:00:00,nan,11.48
2023-04-26 00:00:00,nan,11.46
2023-04-27 00:00:00,nan,11.48
2023-04-28 00:00:00,nan,11.46
2023-04-29 00:00:00,nan,13.68
2023-04-30 00:00:00,nan,13.67
2023-05-01 00:00:00,nan,11.43
2023-05-02 00:00:00,nan,11.43
2023-05-03 00:00:00,nan,11.41
2023-05-04 00:00:00,nan,11.43
2023-05-05 00:00:00,nan,11.42
2023-05-06 00:00:00,nan,13.63
2023-05-07 00:00:00,nan,13.63
2023-05-08 00:00:00,nan,11.39
2023-05-09 00:00:00,nan,11.38
2023-05-10 00:00:00,nan,11.36
2023-05-11 00:00:00,nan,11.38
2023-05-12 00:00:00,nan,11.36
2023-05-13 00:00:00,nan,13.56
2023-05-14 00:00:00,nan,13.55
2023-05-15 00:00:00,nan,11.33
2023-05-16 00:00:00,nan,11.32
2023-05-17 00:00:00,nan,11.3
